timestamp,hour,month,temp_c,cloud_pct,wind_speed_kmh,air_density,uv_index,solar_kw,wind_kw
2025-02-13 20:00:00,20,2,23.2,99.6,38.9,1.191,0.0,0.0,56.6
2025-02-13 21:00:00,21,2,20.1,48.1,20.4,1.204,0.0,0.0,33.6
2025-02-13 22:00:00,22,2,25.9,93.8,40.7,1.18,0.0,0.0,58.1
2025-02-13 23:00:00,23,2,25.4,52.0,43.1,1.182,0.0,0.0,65.2
2025-02-14 00:00:00,0,2,24.9,27.1,37.7,1.184,0.0,0.0,56.3
2025-02-14 01:00:00,1,2,14.1,63.8,14.2,1.229,0.0,0.0,19.9
2025-02-14 02:00:00,2,2,30.6,13.9,5.7,1.162,0.0,0.0,10.4
2025-02-14 03:00:00,3,2,28.1,81.8,33.0,1.172,0.0,0.0,46.0
2025-02-14 04:00:00,4,2,23.8,19.6,26.8,1.189,0.0,0.0,37.1
2025-02-14 05:00:00,5,2,22.1,7.3,41.8,1.196,0.0,0.0,61.6
2025-02-14 06:00:00,6,2,32.4,97.8,31.3,1.155,0.0,0.0,40.5
2025-02-14 07:00:00,7,2,20.9,29.7,36.0,1.2,0.2,0.0,54.7
2025-02-14 08:00:00,8,2,12.1,28.4,42.2,1.237,1.9,32.9,63.6
2025-02-14 09:00:00,9,2,22.3,90.5,44.6,1.195,0.5,0.0,66.9
2025-02-14 10:00:00,10,2,6.2,71.5,39.4,1.264,3.1,42.8,56.7
2025-02-14 11:00:00,11,2,31.6,94.9,9.8,1.158,3.6,37.0,10.4
2025-02-14 12:00:00,12,2,36.7,84.6,43.6,1.139,5.8,109.1,62.8
2025-02-14 13:00:00,13,2,10.4,85.9,7.2,1.245,4.0,60.9,5.5
2025-02-14 14:00:00,14,2,27.6,15.4,38.1,1.174,5.9,127.1,58.1
2025-02-14 15:00:00,15,2,15.7,65.2,5.4,1.222,1.7,9.9,7.3
2025-02-14 16:00:00,16,2,22.3,44.7,21.0,1.195,1.1,0.0,28.8
2025-02-14 17:00:00,17,2,19.7,37.5,18.0,1.205,0.0,0.0,25.5
2025-02-14 18:00:00,18,2,20.3,27.6,25.0,1.203,0.0,0.0,32.3
2025-02-14 19:00:00,19,2,16.9,22.4,29.5,1.217,0.0,0.0,44.0
2025-02-14 20:00:00,20,2,33.8,77.7,42.4,1.15,0.0,0.0,59.7
2025-02-14 21:00:00,21,2,24.3,13.7,11.5,1.187,0.0,0.0,14.5
2025-02-14 22:00:00,22,2,41.2,89.4,34.2,1.123,0.0,0.0,48.3
2025-02-14 23:00:00,23,2,23.5,28.9,25.3,1.19,0.0,0.0,31.7
2025-02-15 00:00:00,0,2,25.6,5.6,16.3,1.182,0.0,0.0,24.8
2025-02-15 01:00:00,1,2,12.4,71.1,13.6,1.236,0.0,0.0,19.0
2025-02-15 02:00:00,2,2,28.1,22.9,20.3,1.172,0.0,0.0,19.0
2025-02-15 03:00:00,3,2,22.3,86.6,25.5,1.195,0.0,0.0,33.1
2025-02-15 04:00:00,4,2,19.0,34.2,29.7,1.208,0.0,0.0,41.8
2025-02-15 05:00:00,5,2,14.1,11.9,16.8,1.229,0.0,0.0,20.1
2025-02-15 06:00:00,6,2,27.0,26.8,6.5,1.176,0.0,0.0,10.8
2025-02-15 07:00:00,7,2,18.4,90.2,14.3,1.211,0.0,0.0,18.4
2025-02-15 08:00:00,8,2,32.7,56.6,41.4,1.154,0.5,0.0,56.9
2025-02-15 09:00:00,9,2,32.0,6.9,20.1,1.157,4.7,112.2,22.3
2025-02-15 10:00:00,10,2,23.8,82.5,42.0,1.189,2.5,20.9,54.3
2025-02-15 11:00:00,11,2,33.5,28.7,30.5,1.151,6.9,156.3,45.2
2025-02-15 12:00:00,12,2,25.9,4.4,39.2,1.18,9.8,243.8,54.0
2025-02-15 13:00:00,13,2,34.9,47.4,17.2,1.146,6.0,128.7,23.6
2025-02-15 14:00:00,14,2,16.1,9.9,35.5,1.22,6.2,149.7,58.1
2025-02-15 15:00:00,15,2,26.3,36.9,21.4,1.179,3.2,63.1,26.1
2025-02-15 16:00:00,16,2,20.3,89.7,34.1,1.203,0.0,0.0,53.7
2025-02-15 17:00:00,17,2,28.4,68.8,42.9,1.171,0.0,0.0,61.2
2025-02-15 18:00:00,18,2,23.7,28.2,32.7,1.189,0.0,0.0,43.2
2025-02-15 19:00:00,19,2,21.1,58.0,23.9,1.2,0.0,0.0,32.0
2025-02-15 20:00:00,20,2,32.9,9.4,6.2,1.153,0.0,0.0,6.4
2025-02-15 21:00:00,21,2,21.4,65.0,36.6,1.198,0.0,0.0,55.6
2025-02-15 22:00:00,22,2,33.8,2.1,35.9,1.15,0.0,0.0,48.2
2025-02-15 23:00:00,23,2,19.9,25.6,31.5,1.205,0.0,0.0,40.2
2025-02-16 00:00:00,0,2,27.6,74.0,18.6,1.174,0.0,0.0,25.1
2025-02-16 01:00:00,1,2,2.2,49.0,39.0,1.282,0.0,0.0,55.8
2025-02-16 02:00:00,2,2,24.9,77.7,29.2,1.184,0.0,0.0,45.6
2025-02-16 03:00:00,3,2,25.7,7.0,42.3,1.181,0.0,0.0,60.1
2025-02-16 04:00:00,4,2,14.1,15.3,26.9,1.229,0.0,0.0,36.1
2025-02-16 05:00:00,5,2,20.7,97.0,13.8,1.201,0.0,0.0,18.4
2025-02-16 06:00:00,6,2,25.1,65.5,9.0,1.184,0.0,0.0,8.1
2025-02-16 07:00:00,7,2,10.9,13.1,37.2,1.243,1.0,12.8,49.6
2025-02-16 08:00:00,8,2,22.9,64.2,43.6,1.192,0.1,0.0,60.0
2025-02-16 09:00:00,9,2,23.6,18.2,5.3,1.19,4.1,96.4,10.6
2025-02-16 10:00:00,10,2,20.9,97.0,8.4,1.2,1.8,0.0,11.4
2025-02-16 11:00:00,11,2,18.6,58.3,36.4,1.21,5.4,110.2,50.7
2025-02-16 12:00:00,12,2,22.2,22.4,31.2,1.195,8.9,216.4,41.8
2025-02-16 13:00:00,13,2,27.3,66.2,28.3,1.175,5.0,100.0,41.8
2025-02-16 14:00:00,14,2,30.2,27.1,33.1,1.164,5.3,115.0,50.9
2025-02-16 15:00:00,15,2,11.2,75.9,39.8,1.241,1.2,0.0,51.6
2025-02-16 16:00:00,16,2,27.1,83.8,21.2,1.176,0.0,0.0,29.4
2025-02-16 17:00:00,17,2,41.0,32.8,30.2,1.124,0.0,0.0,45.6
2025-02-16 18:00:00,18,2,20.8,55.0,36.7,1.201,0.0,0.0,61.6
2025-02-16 19:00:00,19,2,29.1,23.0,33.0,1.168,0.0,0.0,49.8
2025-02-16 20:00:00,20,2,40.7,35.5,36.1,1.125,0.0,0.0,56.5
2025-02-16 21:00:00,21,2,16.5,96.2,8.4,1.219,0.0,0.0,8.6
2025-02-16 22:00:00,22,2,31.1,74.4,5.8,1.16,0.0,0.0,4.7
2025-02-16 23:00:00,23,2,23.4,81.4,6.0,1.19,0.0,0.0,5.9
2025-02-17 00:00:00,0,2,41.0,88.9,38.1,1.124,0.0,0.0,49.2
2025-02-17 01:00:00,1,2,15.7,63.3,43.6,1.222,0.0,0.0,60.8
2025-02-17 02:00:00,2,2,25.7,13.0,14.7,1.181,0.0,0.0,21.2
2025-02-17 03:00:00,3,2,28.8,39.6,10.1,1.169,0.0,0.0,10.2
2025-02-17 04:00:00,4,2,27.3,77.2,29.1,1.175,0.0,0.0,39.8
2025-02-17 05:00:00,5,2,23.6,69.1,33.1,1.19,0.0,0.0,48.5
2025-02-17 06:00:00,6,2,27.9,77.6,18.4,1.173,0.0,0.0,28.7
2025-02-17 07:00:00,7,2,29.9,19.1,32.6,1.165,0.7,0.0,46.2
2025-02-17 08:00:00,8,2,21.5,69.4,36.6,1.198,0.0,0.0,60.9
2025-02-17 09:00:00,9,2,22.2,73.1,36.6,1.195,1.3,0.0,55.9
2025-02-17 10:00:00,10,2,29.9,32.3,42.6,1.165,5.1,110.4,70.0
2025-02-17 11:00:00,11,2,26.0,42.4,7.1,1.18,6.2,138.2,5.2
2025-02-17 12:00:00,12,2,23.0,28.0,25.6,1.192,8.6,203.1,37.3
2025-02-17 13:00:00,13,2,17.0,93.2,20.1,1.217,3.7,39.4,26.0
2025-02-17 14:00:00,14,2,22.6,75.5,31.1,1.194,2.9,36.0,44.6
2025-02-17 15:00:00,15,2,18.9,93.7,34.8,1.209,0.3,0.0,48.5
2025-02-17 16:00:00,16,2,24.8,90.7,25.6,1.185,0.0,0.0,29.0
2025-02-17 17:00:00,17,2,-3.1,88.0,9.0,1.307,0.0,0.0,13.8
2025-02-17 18:00:00,18,2,30.6,2.2,23.0,1.162,0.0,0.0,25.5
2025-02-17 19:00:00,19,2,10.4,50.0,14.2,1.245,0.0,0.0,18.9
2025-02-17 20:00:00,20,2,42.9,59.5,8.0,1.117,0.0,0.0,10.6
2025-02-17 21:00:00,21,2,22.6,90.7,17.6,1.194,0.0,0.0,19.2
2025-02-17 22:00:00,22,2,20.6,89.1,28.9,1.202,0.0,0.0,34.8
2025-02-17 23:00:00,23,2,36.2,90.9,36.7,1.141,0.0,0.0,46.3
2025-02-18 00:00:00,0,2,18.7,51.2,33.3,1.209,0.0,0.0,48.8
2025-02-18 01:00:00,1,2,15.2,73.3,24.3,1.224,0.0,0.0,26.7
2025-02-18 02:00:00,2,2,14.3,86.0,14.5,1.228,0.0,0.0,21.7
2025-02-18 03:00:00,3,2,21.9,98.7,24.0,1.196,0.0,0.0,32.7
2025-02-18 04:00:00,4,2,23.4,5.3,18.0,1.19,0.0,0.2,23.8
2025-02-18 05:00:00,5,2,32.0,88.5,26.9,1.157,0.0,0.0,37.8
2025-02-18 06:00:00,6,2,20.7,47.2,42.5,1.201,0.0,0.0,65.1
2025-02-18 07:00:00,7,2,35.6,16.2,21.9,1.143,0.9,18.3,22.5
2025-02-18 08:00:00,8,2,35.9,69.2,21.4,1.142,0.0,0.0,30.4
2025-02-18 09:00:00,9,2,20.8,51.7,43.2,1.201,2.4,33.0,63.1
2025-02-18 10:00:00,10,2,31.2,20.5,27.7,1.16,5.6,130.5,38.9
2025-02-18 11:00:00,11,2,22.0,11.4,35.6,1.196,7.8,191.3,50.1
2025-02-18 12:00:00,12,2,19.8,46.6,17.2,1.205,7.7,166.9,21.6
2025-02-18 13:00:00,13,2,20.6,80.9,11.7,1.202,4.3,61.0,14.0
2025-02-18 14:00:00,14,2,28.5,37.7,34.0,1.17,4.8,109.6,43.2
2025-02-18 15:00:00,15,2,28.4,48.6,36.7,1.171,2.6,51.2,48.8
2025-02-18 16:00:00,16,2,16.9,75.1,31.6,1.217,0.0,0.0,41.1
2025-02-18 17:00:00,17,2,17.8,8.6,24.6,1.213,1.2,18.7,42.4
2025-02-18 18:00:00,18,2,21.8,84.3,41.6,1.197,0.0,0.0,60.7
2025-02-18 19:00:00,19,2,25.3,74.3,18.7,1.183,0.0,0.0,20.6
2025-02-18 20:00:00,20,2,22.8,24.8,30.7,1.193,0.0,0.0,48.0
2025-02-18 21:00:00,21,2,20.1,91.0,29.8,1.204,0.0,0.0,38.7
2025-02-18 22:00:00,22,2,32.2,79.3,13.7,1.156,0.0,0.0,12.9
2025-02-18 23:00:00,23,2,21.8,54.3,37.7,1.197,0.0,0.0,54.1
2025-02-19 00:00:00,0,2,19.9,51.3,9.2,1.205,0.0,0.0,9.5
2025-02-19 01:00:00,1,2,26.8,32.7,11.4,1.177,0.0,0.0,13.8
2025-02-19 02:00:00,2,2,21.1,28.5,32.8,1.2,0.0,0.0,45.6
2025-02-19 03:00:00,3,2,30.2,31.5,16.7,1.164,0.0,0.0,20.9
2025-02-19 04:00:00,4,2,25.0,93.7,20.3,1.184,0.0,0.0,27.7
2025-02-19 05:00:00,5,2,26.4,97.9,43.3,1.178,0.0,0.0,63.9
2025-02-19 06:00:00,6,2,28.8,81.2,12.2,1.169,0.0,0.0,9.8
2025-02-19 07:00:00,7,2,25.7,98.9,18.2,1.181,0.0,0.0,24.8
2025-02-19 08:00:00,8,2,27.3,71.6,19.3,1.175,0.0,0.0,27.3
2025-02-19 09:00:00,9,2,25.2,83.7,12.5,1.183,0.8,0.0,18.9
2025-02-19 10:00:00,10,2,19.7,18.7,29.0,1.205,5.7,132.7,38.2
2025-02-19 11:00:00,11,2,28.6,31.7,37.6,1.17,6.7,153.3,56.7
2025-02-19 12:00:00,12,2,27.3,34.5,16.2,1.175,8.3,194.5,20.1
2025-02-19 13:00:00,13,2,25.5,61.4,17.2,1.182,5.3,103.3,20.5
2025-02-19 14:00:00,14,2,14.5,83.5,16.9,1.227,2.5,23.3,23.3
2025-02-19 15:00:00,15,2,25.5,90.4,9.7,1.182,0.5,0.0,12.8
2025-02-19 16:00:00,16,2,18.1,19.0,7.3,1.212,2.4,51.4,10.4
2025-02-19 17:00:00,17,2,27.6,46.8,6.1,1.174,0.0,0.0,8.8
2025-02-19 18:00:00,18,2,31.2,11.6,19.8,1.16,0.0,1.1,24.1
2025-02-19 19:00:00,19,2,20.9,21.6,39.9,1.2,0.0,0.0,58.2
2025-02-19 20:00:00,20,2,24.1,75.1,22.8,1.188,0.0,0.0,31.2
2025-02-19 21:00:00,21,2,13.4,59.5,30.0,1.232,0.0,0.0,48.8
2025-02-19 22:00:00,22,2,29.8,39.5,36.7,1.165,0.0,0.0,52.1
2025-02-19 23:00:00,23,2,36.7,76.2,36.7,1.139,0.0,0.0,49.4
2025-02-20 00:00:00,0,2,26.5,18.0,9.3,1.178,0.0,0.0,10.2
2025-02-20 01:00:00,1,2,13.8,18.1,8.2,1.23,0.0,0.0,12.3
2025-02-20 02:00:00,2,2,39.7,18.2,7.4,1.128,0.0,0.0,10.1
2025-02-20 03:00:00,3,2,22.0,62.2,29.4,1.196,0.0,0.0,45.3
2025-02-20 04:00:00,4,2,36.1,65.6,27.4,1.141,0.0,0.0,37.2
2025-02-20 05:00:00,5,2,8.1,17.5,41.1,1.255,0.0,0.0,59.9
2025-02-20 06:00:00,6,2,28.2,15.3,37.5,1.171,0.0,0.0,53.9
2025-02-20 07:00:00,7,2,24.8,6.7,21.4,1.185,1.3,29.1,22.4
2025-02-20 08:00:00,8,2,23.1,14.5,10.7,1.192,2.6,57.4,12.0
2025-02-20 09:00:00,9,2,30.6,99.3,27.9,1.162,0.0,0.0,40.1
2025-02-20 10:00:00,10,2,37.3,86.3,43.0,1.137,2.4,15.2,62.5
2025-02-20 11:00:00,11,2,28.4,77.6,11.0,1.171,4.5,75.9,13.0
2025-02-20 12:00:00,12,2,25.1,63.2,32.9,1.184,6.8,136.5,47.0
2025-02-20 13:00:00,13,2,30.4,0.4,16.0,1.163,8.3,206.2,20.0
2025-02-20 14:00:00,14,2,14.1,11.9,36.0,1.229,6.1,141.2,51.1
2025-02-20 15:00:00,15,2,31.0,3.0,24.2,1.161,4.8,118.1,32.7
2025-02-20 16:00:00,16,2,35.3,80.7,24.4,1.144,0.0,0.0,34.3
2025-02-20 17:00:00,17,2,37.9,98.3,33.1,1.135,0.0,0.0,49.0
2025-02-20 18:00:00,18,2,28.6,64.6,42.0,1.17,0.0,0.0,52.7
2025-02-20 19:00:00,19,2,23.1,20.9,37.5,1.192,0.0,0.0,54.1
2025-02-20 20:00:00,20,2,10.0,5.4,35.6,1.247,0.0,3.4,50.2
2025-02-20 21:00:00,21,2,29.3,90.9,16.5,1.167,0.0,0.0,23.2
2025-02-20 22:00:00,22,2,12.6,6.2,7.1,1.235,0.0,0.0,8.2
2025-02-20 23:00:00,23,2,32.8,49.0,11.2,1.154,0.0,0.0,11.4
2025-02-21 00:00:00,0,2,20.3,2.4,33.3,1.203,0.0,0.0,47.8
2025-02-21 01:00:00,1,2,41.7,59.3,45.0,1.121,0.0,0.0,66.8
2025-02-21 02:00:00,2,2,31.7,68.4,32.4,1.158,0.0,0.0,42.5
2025-02-21 03:00:00,3,2,28.2,22.2,29.9,1.171,0.0,0.0,41.1
2025-02-21 04:00:00,4,2,16.9,52.3,14.5,1.217,0.0,0.0,24.2
2025-02-21 05:00:00,5,2,31.1,6.9,9.7,1.16,0.0,0.0,14.2
2025-02-21 06:00:00,6,2,37.0,89.9,38.5,1.138,0.0,0.0,52.7
2025-02-21 07:00:00,7,2,28.0,56.0,27.5,1.172,0.0,0.0,36.4
2025-02-21 08:00:00,8,2,32.1,78.9,31.8,1.156,0.0,0.0,43.9
2025-02-21 09:00:00,9,2,28.4,36.4,13.1,1.171,3.2,65.1,19.0
2025-02-21 10:00:00,10,2,24.6,40.9,9.4,1.186,4.6,99.8,9.2
2025-02-21 11:00:00,11,2,33.1,24.4,38.1,1.153,7.1,155.8,52.4
2025-02-21 12:00:00,12,2,31.6,8.8,37.2,1.158,9.6,243.5,46.4
2025-02-21 13:00:00,13,2,32.9,88.2,43.6,1.153,3.9,56.1,60.4
2025-02-21 14:00:00,14,2,21.4,92.4,43.3,1.198,2.0,5.9,63.4
2025-02-21 15:00:00,15,2,22.3,47.1,33.6,1.195,2.6,34.3,44.4
2025-02-21 16:00:00,16,2,17.1,61.3,35.3,1.216,0.3,0.0,50.5
2025-02-21 17:00:00,17,2,17.8,99.8,12.4,1.213,0.0,0.0,14.5
2025-02-21 18:00:00,18,2,30.4,92.9,35.7,1.163,0.0,0.0,48.6
2025-02-21 19:00:00,19,2,24.1,93.2,43.7,1.188,0.0,0.0,60.5
2025-02-21 20:00:00,20,2,22.3,57.0,11.2,1.195,0.0,0.0,14.3
2025-02-21 21:00:00,21,2,22.4,21.0,34.9,1.194,0.0,0.0,48.2
2025-02-21 22:00:00,22,2,26.1,90.8,25.5,1.18,0.0,0.0,33.0
2025-02-21 23:00:00,23,2,22.2,36.1,12.8,1.195,0.0,0.0,12.2
2025-02-22 00:00:00,0,2,29.8,22.6,29.2,1.165,0.0,0.0,41.9
2025-02-22 01:00:00,1,2,35.9,93.3,26.6,1.142,0.0,0.0,38.8
2025-02-22 02:00:00,2,2,30.5,96.3,41.6,1.162,0.0,0.0,64.0
2025-02-22 03:00:00,3,2,22.6,77.2,41.5,1.194,0.0,0.0,61.1
2025-02-22 04:00:00,4,2,23.5,36.6,9.7,1.19,0.0,0.0,13.3
2025-02-22 05:00:00,5,2,30.8,9.7,10.8,1.161,0.0,0.0,6.3
2025-02-22 06:00:00,6,2,16.7,22.9,35.6,1.218,0.0,0.0,47.8
2025-02-22 07:00:00,7,2,31.3,25.5,20.2,1.159,0.4,0.0,27.6
2025-02-22 08:00:00,8,2,22.7,88.0,28.1,1.193,0.0,0.0,38.0
2025-02-22 09:00:00,9,2,26.5,64.5,11.7,1.178,1.8,4.6,14.6
2025-02-22 10:00:00,10,2,13.7,24.1,21.7,1.231,5.5,122.0,37.6
2025-02-22 11:00:00,11,2,23.7,9.0,20.4,1.189,7.9,197.0,31.2
2025-02-22 12:00:00,12,2,27.7,39.8,15.2,1.173,8.0,178.9,28.4
2025-02-22 13:00:00,13,2,30.6,93.9,41.2,1.162,3.6,44.7,55.8
2025-02-22 14:00:00,14,2,15.7,93.3,22.1,1.222,2.0,1.3,34.1
2025-02-22 15:00:00,15,2,13.5,22.8,34.9,1.231,3.9,92.5,53.2
2025-02-22 16:00:00,16,2,14.8,82.1,44.3,1.226,0.0,0.0,66.5
2025-02-22 17:00:00,17,2,9.3,75.4,37.8,1.25,0.0,0.0,52.4
2025-02-22 18:00:00,18,2,27.2,97.0,10.9,1.175,0.0,0.0,12.5
2025-02-22 19:00:00,19,2,14.0,71.6,32.0,1.229,0.0,0.0,44.3
2025-02-22 20:00:00,20,2,20.8,99.7,44.2,1.201,0.0,0.0,62.8
2025-02-22 21:00:00,21,2,19.1,45.3,39.3,1.208,0.0,0.0,54.1
2025-02-22 22:00:00,22,2,29.7,57.0,25.0,1.166,0.0,0.0,34.5
2025-02-22 23:00:00,23,2,29.5,8.0,26.4,1.166,0.0,0.0,39.4
2025-02-23 00:00:00,0,2,34.3,65.4,13.1,1.148,0.0,0.0,14.0
2025-02-23 01:00:00,1,2,35.1,31.8,24.0,1.145,0.0,0.0,32.2
2025-02-23 02:00:00,2,2,26.4,93.6,27.0,1.178,0.0,0.0,38.1
2025-02-23 03:00:00,3,2,25.3,64.4,12.6,1.183,0.0,0.0,17.1
2025-02-23 04:00:00,4,2,22.2,35.6,16.8,1.195,0.0,0.0,22.9
2025-02-23 05:00:00,5,2,22.9,88.1,18.0,1.192,0.0,0.0,20.6
2025-02-23 06:00:00,6,2,45.4,54.7,31.2,1.108,0.0,0.0,45.8
2025-02-23 07:00:00,7,2,31.3,49.8,11.0,1.159,0.0,0.0,15.9
2025-02-23 08:00:00,8,2,28.9,8.3,13.5,1.169,2.9,64.3,20.3
2025-02-23 09:00:00,9,2,41.9,39.7,12.7,1.12,3.0,58.3,17.0
2025-02-23 10:00:00,10,2,11.1,16.3,14.5,1.242,5.9,135.5,17.1
2025-02-23 11:00:00,11,2,21.4,81.9,9.6,1.198,4.2,70.8,9.9
2025-02-23 12:00:00,12,2,18.7,14.8,12.8,1.209,9.3,227.9,19.4
2025-02-23 13:00:00,13,2,26.9,16.5,30.7,1.176,7.5,186.5,42.1
2025-02-23 14:00:00,14,2,31.3,6.4,7.1,1.159,6.3,150.6,11.3
2025-02-23 15:00:00,15,2,43.6,62.7,18.0,1.114,1.9,10.2,23.5
2025-02-23 16:00:00,16,2,15.6,31.1,40.5,1.222,1.8,31.1,56.2
2025-02-23 17:00:00,17,2,15.3,51.1,13.0,1.224,0.0,0.0,19.9
2025-02-23 18:00:00,18,2,27.2,38.8,5.9,1.175,0.0,0.0,8.6
2025-02-23 19:00:00,19,2,10.4,35.9,20.1,1.245,0.0,0.0,26.8
2025-02-23 20:00:00,20,2,41.7,43.7,15.7,1.121,0.0,0.0,22.3
2025-02-23 21:00:00,21,2,6.1,34.4,17.1,1.264,0.0,0.0,20.4
2025-02-23 22:00:00,22,2,28.7,96.3,23.9,1.169,0.0,0.0,31.1
2025-02-23 23:00:00,23,2,28.7,39.1,12.1,1.169,0.0,0.0,16.5
2025-02-24 00:00:00,0,2,14.8,0.7,6.1,1.226,0.0,0.0,8.3
2025-02-24 01:00:00,1,2,19.0,90.5,15.4,1.208,0.0,0.0,18.9
2025-02-24 02:00:00,2,2,34.5,79.2,25.3,1.147,0.0,0.0,35.2
2025-02-24 03:00:00,3,2,7.9,30.1,7.0,1.256,0.0,0.0,6.5
2025-02-24 04:00:00,4,2,25.2,57.6,33.4,1.183,0.0,0.0,51.8
2025-02-24 05:00:00,5,2,19.4,20.8,16.6,1.207,0.0,0.0,24.6
2025-02-24 06:00:00,6,2,22.7,63.5,11.3,1.193,0.0,0.0,14.5
2025-02-24 07:00:00,7,2,30.4,78.9,41.3,1.163,0.0,0.0,59.8
2025-02-24 08:00:00,8,2,26.4,57.0,6.6,1.178,0.5,0.0,12.2
2025-02-24 09:00:00,9,2,27.8,47.3,38.1,1.173,2.6,27.9,57.9
2025-02-24 10:00:00,10,2,25.6,80.3,27.2,1.182,2.7,21.7,37.1
2025-02-24 11:00:00,11,2,13.0,75.3,24.5,1.234,4.6,77.7,40.3
2025-02-24 12:00:00,12,2,39.0,68.0,16.9,1.131,6.6,131.0,18.6
2025-02-24 13:00:00,13,2,18.7,73.6,8.9,1.209,4.7,80.3,15.4
2025-02-24 14:00:00,14,2,28.8,70.7,25.4,1.169,3.1,38.3,37.0
2025-02-24 15:00:00,15,2,17.2,92.0,21.0,1.216,0.4,0.0,25.5
2025-02-24 16:00:00,16,2,28.6,50.0,39.5,1.17,0.8,0.0,61.4
2025-02-24 17:00:00,17,2,30.1,87.5,13.7,1.164,0.0,0.0,22.4
2025-02-24 18:00:00,18,2,21.2,51.8,14.5,1.199,0.0,0.0,16.8
2025-02-24 19:00:00,19,2,27.4,17.8,7.8,1.174,0.0,0.0,10.1
2025-02-24 20:00:00,20,2,20.5,73.4,14.0,1.202,0.0,0.0,22.3
2025-02-24 21:00:00,21,2,27.1,86.2,28.0,1.176,0.0,0.0,38.6
2025-02-24 22:00:00,22,2,38.0,31.2,21.0,1.134,0.0,0.0,24.7
2025-02-24 23:00:00,23,2,25.7,76.7,44.8,1.181,0.0,0.0,62.7
2025-02-25 00:00:00,0,2,19.9,95.1,33.7,1.205,0.0,0.0,49.2
2025-02-25 01:00:00,1,2,21.2,7.8,25.8,1.199,0.0,0.0,43.7
2025-02-25 02:00:00,2,2,5.5,39.9,29.3,1.267,0.0,0.0,40.6
2025-02-25 03:00:00,3,2,35.3,21.2,17.8,1.144,0.0,0.0,24.0
2025-02-25 04:00:00,4,2,15.6,8.4,37.1,1.222,0.0,0.9,53.1
2025-02-25 05:00:00,5,2,23.1,14.7,13.0,1.192,0.0,0.0,13.5
2025-02-25 06:00:00,6,2,19.9,67.1,44.8,1.205,0.0,0.0,65.3
2025-02-25 07:00:00,7,2,32.8,94.1,42.3,1.154,0.0,0.0,63.6
2025-02-25 08:00:00,8,2,33.2,34.0,21.8,1.152,1.6,21.6,24.3
2025-02-25 09:00:00,9,2,25.3,3.0,39.4,1.183,4.8,124.4,56.5
2025-02-25 10:00:00,10,2,29.3,84.9,19.7,1.167,2.4,14.4,25.3
2025-02-25 11:00:00,11,2,27.6,18.0,39.4,1.174,7.4,174.4,54.6
2025-02-25 12:00:00,12,2,28.2,93.9,19.0,1.171,5.3,83.3,26.0
2025-02-25 13:00:00,13,2,22.1,98.9,19.7,1.196,3.4,36.7,24.5
2025-02-25 14:00:00,14,2,19.1,48.8,36.9,1.208,4.2,80.9,52.9
2025-02-25 15:00:00,15,2,22.5,80.3,9.0,1.194,1.0,0.0,17.1
2025-02-25 16:00:00,16,2,18.0,40.1,44.3,1.212,1.3,10.6,59.8
2025-02-25 17:00:00,17,2,17.8,78.5,29.7,1.213,0.0,0.0,38.8
2025-02-25 18:00:00,18,2,19.5,55.4,11.3,1.206,0.0,0.0,11.6
2025-02-25 19:00:00,19,2,28.1,99.2,28.2,1.172,0.0,0.0,41.0
2025-02-25 20:00:00,20,2,41.9,95.0,6.5,1.12,0.0,0.0,5.5
2025-02-25 21:00:00,21,2,22.5,63.9,23.5,1.194,0.0,0.0,34.8
2025-02-25 22:00:00,22,2,19.8,90.2,32.1,1.205,0.0,0.0,43.9
2025-02-25 23:00:00,23,2,19.4,98.6,39.9,1.207,0.0,0.0,52.4
2025-02-26 00:00:00,0,2,32.8,81.0,12.9,1.154,0.0,0.0,16.9
2025-02-26 01:00:00,1,2,25.8,62.2,22.3,1.181,0.0,0.0,26.6
2025-02-26 02:00:00,2,2,30.4,70.4,21.7,1.163,0.0,0.0,26.7
2025-02-26 03:00:00,3,2,31.6,91.1,22.3,1.158,0.0,0.0,33.2
2025-02-26 04:00:00,4,2,21.0,59.6,34.9,1.2,0.0,0.0,47.5
2025-02-26 05:00:00,5,2,37.0,66.5,13.5,1.138,0.0,0.0,15.0
2025-02-26 06:00:00,6,2,22.7,63.5,44.9,1.193,0.0,0.0,68.7
2025-02-26 07:00:00,7,2,15.2,35.4,16.0,1.224,0.0,0.0,22.8
2025-02-26 08:00:00,8,2,22.3,26.0,40.2,1.195,2.0,34.5,61.1
2025-02-26 09:00:00,9,2,13.1,64.9,6.8,1.233,1.8,14.4,9.9
2025-02-26 10:00:00,10,2,34.5,89.1,40.8,1.147,2.2,8.4,56.7
2025-02-26 11:00:00,11,2,23.0,84.1,24.3,1.192,4.1,64.0,32.8
2025-02-26 12:00:00,12,2,18.9,66.7,10.2,1.209,6.7,130.0,19.1
2025-02-26 13:00:00,13,2,12.7,29.8,32.9,1.235,6.8,160.2,44.0
2025-02-26 14:00:00,14,2,32.2,24.6,36.0,1.156,5.4,120.6,53.2
2025-02-26 15:00:00,15,2,13.4,85.7,41.0,1.232,0.7,0.0,57.9
2025-02-26 16:00:00,16,2,17.9,43.0,11.5,1.213,1.2,6.4,10.8
